customer.id,store,sale.date,tran.number,sku,category,qty,unit.cost,ext.cost,unit.original.retail,sale.amount,customer.state,age,birthday.month,years.as.member,in.store.exp,selection
C41691,12,2023-12-21,95242,2977560,Women's Apparel,1,18.68,18.68,108.0,56.25,MA,40,5,0,Blank (missing data),Blank (missing data)
C41213,14,2023-06-16,52777,2943745,Men's Apparel,1,25.43,25.43,101.5,42.86,MA,33,11,1,Blank (missing data),Blank (missing data)
C41213,14,2023-06-16,52777,2943701,Men's Apparel,1,20.77,20.77,94.5,36.73,MA,33,11,1,Blank (missing data),Blank (missing data)
C41418,14,2023-06-16,52781,2936608,Women's Apparel,1,25.04,25.04,108.0,108.0,VT,34,6,0,Blank (missing data),Blank (missing data)
C41418,14,2023-09-15,55926,2951604,Women's Apparel,1,27.79,27.79,108.0,91.8,VT,34,6,0,Blank (missing data),Blank (missing data)
C41418,14,2023-09-15,55926,2960073,Women's Apparel,1,29.14,29.14,112.5,91.8,VT,34,6,0,Blank (missing data),Blank (missing data)
C41418,11,2023-06-20,71938,2894648,Women's Apparel,1,28.15,28.15,121.5,11.21,VT,34,6,0,Blank (missing data),Blank (missing data)
C41418,12,2023-07-16,85018,2936495,Footwear,1,33.39,33.39,144.0,37.47,VT,34,6,0,Blank (missing data),Blank (missing data)
C41418,12,2023-07-16,85018,2869553,Accessories,1,10.68,10.68,48.0,16.35,VT,34,6,0,Blank (missing data),Blank (missing data)
C40103,14,2023-06-17,52814,2932418,Women's Apparel,1,25.47,25.47,108.0,47.23,VT,30,9,0,4 Somewhat Satisfied,4 Somewhat Satisfied
C40103,14,2023-06-17,52814,2930072,Accessories,1,10.79,10.79,48.0,17.49,VT,30,9,0,4 Somewhat Satisfied,4 Somewhat Satisfied
C40103,12,2023-10-14,90090,2956762,Women's Apparel,1,23.78,23.78,108.0,47.23,VT,30,9,0,4 Somewhat Satisfied,4 Somewhat Satisfied
C40103,12,2023-10-14,90090,2949308,Accessories,1,12.28,12.28,48.0,17.49,VT,30,9,0,4 Somewhat Satisfied,4 Somewhat Satisfied
C40103,12,2023-10-14,90098,2971374,Women's Apparel,1,22.59,22.59,108.0,68.04,VT,30,9,0,4 Somewhat Satisfied,4 Somewhat Satisfied
C42189,14,2023-06-17,52823,2927218,Men's Apparel,1,20.25,20.25,94.5,36.73,MA,26,11,1,Blank (missing data),Blank (missing data)
C42189,14,2023-11-16,57761,2962024,Footwear,1,33.09,33.09,162.0,120.63,MA,26,11,1,Blank (missing data),Blank (missing data)
C42189,14,2023-11-16,57775,2941016,Footwear,1,32.52,32.52,114.0,29.97,MA,26,11,1,Blank (missing data),Blank (missing data)
C42189,12,2023-08-25,87263,2939219,Footwear,1,33.39,33.39,144.0,44.94,MA,26,11,1,Blank (missing data),Blank (missing data)
C41846,14,2023-06-18,52872,2932420,Women's Apparel,1,25.47,25.47,108.0,27.0,CT,34,8,1,Blank (missing data),Blank (missing data)
C41846,14,2023-06-18,52872,2936507,Women's Apparel,1,24.93,24.93,108.0,78.8,CT,34,8,1,Blank (missing data),Blank (missing data)
C40038,14,2023-06-21,52980,2930109,Accessories,1,10.79,10.79,48.0,12.49,MA,25,4,1,Blank (missing data),Blank (missing data)
C40038,14,2023-06-21,52980,2910442,Footwear,1,34.71,34.71,144.0,7.47,MA,25,4,1,Blank (missing data),Blank (missing data)
C40038,14,2023-10-22,57052,2967688,Gifts & Lifestyle,1,19.52,19.52,56.0,51.3,MA,25,4,1,Blank (missing data),Blank (missing data)
C40038,12,2023-03-07,76859,2910261,Women's Apparel,1,27.41,27.41,108.0,16.85,MA,25,4,1,Blank (missing data),Blank (missing data)
C40038,12,2023-03-07,76859,2918579,Women's Apparel,1,26.48,26.48,108.0,28.1,MA,25,4,1,Blank (missing data),Blank (missing data)
C40038,12,2023-12-23,95954,2971380,Women's Apparel,1,24.28,24.28,108.0,22.46,MA,25,4,1,Blank (missing data),Blank (missing data)
C40367,14,2023-06-21,52984,2943673,Accessories,1,10.1,10.1,48.0,12.49,MA,38,9,0,5 Very Satisfied,5 Very Satisfied
C40367,14,2023-06-21,52984,2932458,Footwear,1,31.02,31.02,132.0,44.97,MA,38,9,0,5 Very Satisfied,5 Very Satisfied
C40367,14,2023-12-22,59523,2964831,Footwear,1,34.26,34.26,144.0,75.0,MA,38,9,0,5 Very Satisfied,5 Very Satisfied
C40367,14,2023-12-22,59523,2972329,Footwear,1,34.71,34.71,144.0,75.0,MA,38,9,0,5 Very Satisfied,5 Very Satisfied
C40367,14,2023-12-22,59523,2964792,Men's Apparel,1,21.12,21.12,101.5,43.75,MA,38,9,0,5 Very Satisfied,5 Very Satisfied
C40367,14,2023-12-22,59523,2982087,Women's Apparel,1,28.53,28.53,108.0,56.25,MA,38,9,0,5 Very Satisfied,5 Very Satisfied
C40367,12,2023-05-14,81028,2929422,Childrens,1,8.13,8.13,36.0,32.4,MA,38,9,0,5 Very Satisfied,5 Very Satisfied
C40367,12,2023-05-14,81028,2936610,Women's Apparel,1,25.04,25.04,108.0,84.33,MA,38,9,0,5 Very Satisfied,5 Very Satisfied
C40367,12,2023-05-19,81317,2936474,Accessories,1,11.33,11.33,48.0,43.47,MA,38,9,0,5 Very Satisfied,5 Very Satisfied
C40367,12,2023-12-26,95534,2976994,Women's Apparel,1,24.93,24.93,108.0,75.6,MA,38,9,0,5 Very Satisfied,5 Very Satisfied
C40367,12,2023-12-26,95534,2963676,Footwear,1,36.93,36.93,162.0,59.94,MA,38,9,0,5 Very Satisfied,5 Very Satisfied
C42137,14,2023-06-22,53022,2894647,Women's Apparel,1,28.15,28.15,121.5,5.6,MA,31,8,0,Blank (missing data),Blank (missing data)
C42137,14,2023-06-22,53022,2901346,Childrens,1,7.5,7.5,40.5,1.87,MA,31,8,0,Blank (missing data),Blank (missing data)
C40624,14,2023-06-23,53041,2936276,Footwear,1,30.45,30.45,132.0,29.97,VT,26,3,0,5 Very Satisfied,4 Somewhat Satisfied
C40624,12,2023-06-12,82859,2943717,Men's Apparel,1,21.75,21.75,94.5,61.21,VT,26,3,0,5 Very Satisfied,4 Somewhat Satisfied
C40624,12,2023-06-12,82859,2931006,Women's Apparel,1,27.45,27.45,99.0,56.2,VT,26,3,0,5 Very Satisfied,4 Somewhat Satisfied
C40624,12,2023-08-06,86339,2949279,Men's Apparel,1,16.71,16.71,80.5,66.5,VT,26,3,0,5 Very Satisfied,4 Somewhat Satisfied
C40624,12,2023-12-19,94875,2977005,Women's Apparel,1,24.74,24.74,108.0,67.5,VT,26,3,0,5 Very Satisfied,4 Somewhat Satisfied
C42390,14,2023-06-23,53051,2890521,Childrens,1,9.57,9.57,40.5,1.87,VT,58,4,1,Blank (missing data),Blank (missing data)
C42390,14,2023-06-23,53051,2894648,Women's Apparel,1,28.15,28.15,121.5,5.6,VT,58,4,1,Blank (missing data),Blank (missing data)
C42390,14,2023-06-23,53051,2896125,Women's Apparel,1,24.93,24.93,108.0,5.6,VT,58,4,1,Blank (missing data),Blank (missing data)
C42390,14,2023-06-23,53051,2899821,Childrens,1,9.23,9.23,40.5,1.87,VT,58,4,1,Blank (missing data),Blank (missing data)
C42201,14,2023-06-23,53075,2938282,Accessories,1,11.59,11.59,48.0,12.49,VT,38,2,1,Blank (missing data),Blank (missing data)
C42201,14,2023-06-23,53075,2939261,Childrens,1,9.61,9.61,43.5,38.68,VT,38,2,1,Blank (missing data),Blank (missing data)
C41409,14,2023-06-23,53082,2938720,Men's Apparel,1,15.52,15.52,77.0,21.86,RI,32,5,1,3 Neutral,4 Somewhat Satisfied
C41409,14,2023-06-23,53082,2917605,Footwear,1,28.08,28.08,132.0,29.97,RI,32,5,1,3 Neutral,4 Somewhat Satisfied
C41409,14,2023-06-23,53082,2933252,Men's Apparel,1,15.52,15.52,77.0,21.86,RI,32,5,1,3 Neutral,4 Somewhat Satisfied
C41409,11,2023-07-15,73162,2943648,Accessories,1,9.8,9.8,44.0,16.35,RI,32,5,1,3 Neutral,4 Somewhat Satisfied
C41409,11,2023-07-15,73162,2936453,Childrens,1,9.42,9.42,42.0,15.31,RI,32,5,1,3 Neutral,4 Somewhat Satisfied
C41409,12,2023-09-07,87711,2958557,Women's Apparel,1,24.39,24.39,108.0,92.5,RI,32,5,1,3 Neutral,4 Somewhat Satisfied
C41409,12,2023-09-07,87711,2942951,Women's Apparel,1,26.04,26.04,112.5,108.0,RI,32,5,1,3 Neutral,4 Somewhat Satisfied
C41409,12,2023-09-07,87711,2958782,Footwear,1,26.01,26.01,132.0,113.07,RI,32,5,1,3 Neutral,4 Somewhat Satisfied
C41409,12,2023-09-07,87711,2958800,Footwear,1,32.52,32.52,144.0,123.33,RI,32,5,1,3 Neutral,4 Somewhat Satisfied
C41409,12,2023-09-10,87970,2942951,Women's Apparel,1,26.01,26.01,112.5,92.5,RI,32,5,1,3 Neutral,4 Somewhat Satisfied
C41692,14,2023-06-24,53111,2946696,Accessories,1,10.25,10.25,48.0,28.8,MA,28,4,4,Blank (missing data),Blank (missing data)
C41692,14,2023-06-24,53111,2938993,Accessories,1,11.29,11.29,48.0,44.41,MA,28,4,4,Blank (missing data),Blank (missing data)
C41692,14,2023-06-24,53111,2938862,Women's Apparel,1,26.35,26.35,108.0,94.12,MA,28,4,4,Blank (missing data),Blank (missing data)
C40589,14,2023-06-25,53155,2939895,Men's Apparel,1,20.25,20.25,94.5,23.62,VT,69,12,1,Blank (missing data),Blank (missing data)
C40589,14,2023-06-25,53155,2911998,Footwear,1,39.97,39.97,144.0,13.47,VT,69,12,1,Blank (missing data),Blank (missing data)
C40589,11,2023-12-20,80936,2958803,Footwear,1,32.52,32.52,144.0,30.0,VT,69,12,1,Blank (missing data),Blank (missing data)
C40589,12,2023-11-22,92289,2971676,Women's Apparel,1,23.42,23.42,108.0,28.1,VT,69,12,1,Blank (missing data),Blank (missing data)
C40589,12,2023-11-22,92289,2966713,Women's Apparel,1,24.05,24.05,99.0,49.5,VT,69,12,1,Blank (missing data),Blank (missing data)
C42211,14,2023-06-27,53215,2934328,Men's Apparel,1,25.69,25.69,101.5,31.48,CT,64,3,1,5 Very Satisfied,4 Somewhat Satisfied
C42211,11,2023-05-14,70088,2932400,Men's Apparel,1,21.54,21.54,105.0,81.78,CT,64,3,1,5 Very Satisfied,4 Somewhat Satisfied
C42211,11,2023-06-02,71077,2939065,Women's Apparel,1,29.25,29.25,126.0,109.35,CT,64,3,1,5 Very Satisfied,4 Somewhat Satisfied
C42211,13,2023-06-13,71077,2932496,Accessories,1,10.05,10.05,48.0,17.49,CT,64,3,1,5 Very Satisfied,4 Somewhat Satisfied
C40181,14,2023-06-28,53260,2866159,Childrens,1,9.47,9.47,43.5,13.12,MA,51,4,5,Blank (missing data),Blank (missing data)
C40181,11,2023-04-10,68478,2901985,Women's Apparel,1,26.03,26.03,121.5,22.46,MA,51,4,5,Blank (missing data),Blank (missing data)
C40181,12,2023-03-31,78357,2929243,Men's Apparel,1,18.97,18.97,84.0,61.25,MA,51,4,5,Blank (missing data),Blank (missing data)
C40181,12,2023-12-01,92933,2980067,Footwear,1,36.93,36.93,162.0,162.0,MA,51,4,5,Blank (missing data),Blank (missing data)
C41379,14,2023-06-29,53282,2929494,Women's Apparel,1,24.59,24.59,108.0,28.1,MA,29,6,1,5 Very Satisfied,3 Neutral
C41379,14,2023-06-29,53282,2894647,Women's Apparel,1,28.15,28.15,121.5,5.6,MA,29,6,1,5 Very Satisfied,3 Neutral
C41379,14,2023-06-29,53282,2835263,Childrens,1,9.23,9.23,40.5,1.87,MA,29,6,1,5 Very Satisfied,3 Neutral
C41379,14,2023-06-29,53282,2835268,Childrens,1,9.2,9.2,40.5,1.87,MA,29,6,1,5 Very Satisfied,3 Neutral
C41379,14,2023-06-29,53282,2899832,Childrens,1,8.1,8.1,40.5,3.74,MA,29,6,1,5 Very Satisfied,3 Neutral
C41379,11,2023-07-04,72636,2943042,Accessories,1,10.27,10.27,48.0,37.1,MA,29,6,1,5 Very Satisfied,3 Neutral
C41379,11,2023-07-04,72636,2923859,Men's Apparel,1,22.24,22.24,94.5,73.04,MA,29,6,1,5 Very Satisfied,3 Neutral
C41379,11,2023-08-02,74156,2946913,Men's Apparel,1,17.5,17.5,94.5,32.15,MA,29,6,1,5 Very Satisfied,3 Neutral
C41379,13,2023-11-27,78147,2982028,Women's Apparel,1,25.49,25.49,121.5,60.75,MA,29,6,1,5 Very Satisfied,3 Neutral
C41217,14,2023-06-29,53304,2948107,Footwear,1,39.0,39.0,144.0,122.82,MA,32,2,4,Blank (missing data),Blank (missing data)
C42232,14,2023-07-01,53379,2927267,Footwear,1,34.52,34.52,144.0,109.56,MA,32,12,0,Blank (missing data),Blank (missing data)
C42232,14,2023-07-01,53379,2942445,Footwear,1,28.05,28.05,132.0,100.44,MA,32,12,0,Blank (missing data),Blank (missing data)
C42232,12,2023-12-24,96080,2965082,Gifts & Lifestyle,1,11.67,11.67,48.0,43.2,MA,32,12,0,Blank (missing data),Blank (missing data)
C42232,12,2023-12-24,96085,2936524,Women's Apparel,1,22.5,22.5,99.0,22.46,MA,32,12,0,Blank (missing data),Blank (missing data)
C42452,14,2023-07-02,53401,2929472,Women's Apparel,1,25.07,25.07,108.0,33.73,CT,40,3,3,Blank (missing data),Blank (missing data)
C42452,14,2023-07-02,53401,2946696,Accessories,1,10.25,10.25,48.0,14.99,CT,40,3,3,Blank (missing data),Blank (missing data)
C42452,11,2023-07-10,72923,2933031,Men's Apparel,1,15.94,15.94,77.0,43.72,CT,40,3,3,Blank (missing data),Blank (missing data)
C42452,12,2023-07-05,84312,2946273,Childrens,1,9.09,9.09,45.0,35.8,CT,40,3,3,Blank (missing data),Blank (missing data)
C40760,14,2023-07-03,53454,2946695,Accessories,1,10.25,10.25,48.0,14.99,MA,42,7,0,Blank (missing data),Blank (missing data)
C40760,14,2023-07-03,53454,2927218,Men's Apparel,1,20.25,20.25,94.5,26.23,MA,42,7,0,Blank (missing data),Blank (missing data)
C40760,13,2023-01-22,65799,2901261,Gifts & Lifestyle,1,10.84,10.84,48.0,10.0,MA,42,7,0,Blank (missing data),Blank (missing data)
C40760,13,2023-03-31,67968,2927260,Footwear,1,34.71,34.71,144.0,105.0,MA,42,7,0,Blank (missing data),Blank (missing data)
C42171,14,2023-07-03,53457,2939026,Accessories,1,11.29,11.29,48.0,36.52,VT,29,4,2,Blank (missing data),Blank (missing data)
C41294,14,2023-07-04,53475,2929233,Women's Apparel,1,25.27,25.27,108.0,67.46,MA,43,11,0,Blank (missing data),Blank (missing data)
C41294,14,2023-07-04,53483,2943688,Men's Apparel,1,25.64,25.64,101.5,61.21,MA,43,11,0,Blank (missing data),Blank (missing data)
C41294,12,2023-09-08,87738,2936500,Footwear,1,33.54,33.54,144.0,22.47,MA,43,11,0,Blank (missing data),Blank (missing data)
C41294,12,2023-09-08,87800,2947919,Accessories,1,12.1,12.1,48.0,12.49,MA,43,11,0,Blank (missing data),Blank (missing data)
C41294,12,2023-09-08,87800,2959558,Women's Apparel,1,24.71,24.71,108.0,91.8,MA,43,11,0,Blank (missing data),Blank (missing data)
C41294,12,2023-09-08,87800,2942057,Women's Apparel,1,24.16,24.16,108.0,108.0,MA,43,11,0,Blank (missing data),Blank (missing data)
C41294,12,2023-09-08,87800,2951849,Accessories,1,11.23,11.23,48.0,40.8,MA,43,11,0,Blank (missing data),Blank (missing data)
C41996,14,2023-07-05,53526,2929471,Women's Apparel,1,25.07,25.07,108.0,67.46,MA,44,4,1,5 Very Satisfied,5 Very Satisfied
C41996,14,2023-10-16,56883,2958035,Footwear,1,35.76,35.76,144.0,100.8,MA,44,4,1,5 Very Satisfied,5 Very Satisfied
C41996,12,2023-05-29,82029,2936237,Accessories,1,10.79,10.79,48.0,48.0,MA,44,4,1,5 Very Satisfied,5 Very Satisfied
C41996,12,2023-08-07,86391,2939016,Accessories,1,11.32,11.32,48.0,12.49,MA,44,4,1,5 Very Satisfied,5 Very Satisfied
C40499,14,2023-07-07,53579,2942341,Footwear,1,33.24,33.24,144.0,112.44,MA,51,5,4,4 Somewhat Satisfied,2 Somewhat Unsatisfied
C40499,14,2023-07-07,53579,2936484,Footwear,1,33.39,33.39,144.0,67.44,MA,51,5,4,4 Somewhat Satisfied,2 Somewhat Unsatisfied
C40499,14,2023-07-07,53579,2927261,Footwear,1,34.71,34.71,144.0,67.44,MA,51,5,4,4 Somewhat Satisfied,2 Somewhat Unsatisfied
C40499,14,2023-07-07,53579,2930496,Footwear,1,25.11,25.11,114.0,67.44,MA,51,5,4,4 Somewhat Satisfied,2 Somewhat Unsatisfied
C40499,14,2023-07-07,53579,2942955,Women's Apparel,1,25.36,25.36,108.0,90.63,MA,51,5,4,4 Somewhat Satisfied,2 Somewhat Unsatisfied
C40499,12,2023-04-23,79640,2936513,Accessories,1,11.67,11.67,48.0,37.4,MA,51,5,4,4 Somewhat Satisfied,2 Somewhat Unsatisfied
C40499,12,2023-04-23,79640,2930495,Footwear,1,25.11,25.11,114.0,88.8,MA,51,5,4,4 Somewhat Satisfied,2 Somewhat Unsatisfied
C40499,11,2023-12-01,79664,2979917,Women's Apparel,1,24.93,24.93,108.0,98.68,MA,51,5,4,4 Somewhat Satisfied,2 Somewhat Unsatisfied
C40499,12,2023-10-05,89464,2958520,Women's Apparel,1,23.26,23.26,108.0,108.0,MA,51,5,4,4 Somewhat Satisfied,2 Somewhat Unsatisfied
C40910,14,2023-07-08,53624,2942340,Footwear,1,33.24,33.24,144.0,144.0,VT,29,8,0,Blank (missing data),Blank (missing data)
C40910,13,2023-09-20,75389,2969475,Women's Apparel,1,24.73,24.73,108.0,91.8,VT,29,8,0,Blank (missing data),Blank (missing data)
C40910,13,2023-09-20,75389,2958799,Footwear,1,32.52,32.52,144.0,122.4,VT,29,8,0,Blank (missing data),Blank (missing data)
C40910,11,2023-08-28,75509,2963698,Footwear,1,30.87,30.87,144.0,108.0,VT,29,8,0,Blank (missing data),Blank (missing data)
C40910,11,2023-08-28,75509,2969489,Women's Apparel,1,24.48,24.48,108.0,81.0,VT,29,8,0,Blank (missing data),Blank (missing data)
C40029,14,2023-07-09,53653,2942110,Women's Apparel,1,26.48,26.48,108.0,67.46,MA,24,10,0,Blank (missing data),Blank (missing data)
C40029,14,2023-07-09,53653,2955662,Accessories,1,10.85,10.85,48.0,44.75,MA,24,10,0,Blank (missing data),Blank (missing data)
C40029,12,2023-03-31,78288,2930089,Accessories,1,10.34,10.34,44.0,31.5,MA,24,10,0,Blank (missing data),Blank (missing data)
C42374,14,2023-07-10,53664,2929244,Men's Apparel,1,18.97,18.97,84.0,39.34,MA,24,1,0,Blank (missing data),Blank (missing data)
C42374,12,2023-06-17,83165,2938827,Childrens,1,8.35,8.35,36.0,32.4,MA,24,1,0,Blank (missing data),Blank (missing data)
C42451,14,2023-07-11,53692,2938822,Women's Apparel,1,26.48,26.48,108.0,108.0,MA,53,10,0,2 Somewhat Unsatisfied,2 Somewhat Unsatisfied
C42451,12,2023-08-20,87044,2959532,Childrens,1,7.96,7.96,36.0,36.0,MA,53,10,0,2 Somewhat Unsatisfied,2 Somewhat Unsatisfied
C42451,12,2023-12-18,94727,2971009,Gifts & Lifestyle,1,12.61,12.61,54.0,32.4,MA,53,10,0,2 Somewhat Unsatisfied,2 Somewhat Unsatisfied
C40196,14,2023-07-12,53723,2929886,Men's Apparel,1,19.3,19.3,84.0,43.72,RI,30,4,1,Blank (missing data),Blank (missing data)
C40196,14,2023-07-12,53723,2939894,Men's Apparel,1,20.25,20.25,94.5,52.47,RI,30,4,1,Blank (missing data),Blank (missing data)
C40196,13,2023-06-10,70928,2929077,Women's Apparel,1,21.06,21.06,99.0,60.7,RI,30,4,1,Blank (missing data),Blank (missing data)
C40196,12,2023-12-16,94448,2981169,Women's Apparel,1,28.1,28.1,121.5,72.9,RI,30,4,1,Blank (missing data),Blank (missing data)
C40196,12,2023-12-16,94448,2980762,Women's Apparel,1,25.83,25.83,108.0,64.8,RI,30,4,1,Blank (missing data),Blank (missing data)
C40236,14,2023-07-13,53760,2934328,Men's Apparel,1,25.69,25.69,101.5,37.31,MA,69,2,0,Blank (missing data),Blank (missing data)
C40236,14,2023-07-13,53760,2923858,Men's Apparel,1,22.24,22.24,94.5,80.33,MA,69,2,0,Blank (missing data),Blank (missing data)
C40236,14,2023-07-13,53760,2932398,Men's Apparel,1,21.54,21.54,105.0,32.66,MA,69,2,0,Blank (missing data),Blank (missing data)
C40241,14,2023-07-13,53764,2930496,Footwear,1,25.11,25.11,114.0,56.79,MA,46,6,0,Blank (missing data),Blank (missing data)
C40241,14,2023-07-13,53764,2942957,Women's Apparel,1,25.36,25.36,108.0,91.8,MA,46,6,0,Blank (missing data),Blank (missing data)
C40241,14,2023-07-13,53764,2942962,Women's Apparel,1,25.36,25.36,108.0,91.8,MA,46,6,0,Blank (missing data),Blank (missing data)
C40241,13,2023-01-21,65773,2835263,Childrens,1,9.23,9.23,40.5,7.5,MA,46,6,0,Blank (missing data),Blank (missing data)
C40241,13,2023-03-05,67088,2923955,Footwear,1,42.69,42.69,174.0,75.0,MA,46,6,0,Blank (missing data),Blank (missing data)
C40241,13,2023-03-05,67088,2918075,Footwear,1,35.16,35.16,144.0,75.0,MA,46,6,0,Blank (missing data),Blank (missing data)
C40241,11,2023-04-29,69279,2927235,Women's Apparel,1,22.39,22.39,99.0,42.14,MA,46,6,0,Blank (missing data),Blank (missing data)
C40241,11,2023-04-29,69279,2939392,Footwear,1,30.45,30.45,132.0,90.0,MA,46,6,0,Blank (missing data),Blank (missing data)
C40241,11,2023-04-29,69279,2939800,Accessories,1,10.24,10.24,44.0,30.0,MA,46,6,0,Blank (missing data),Blank (missing data)
C40702,14,2023-07-13,53777,2942170,Footwear,1,36.63,36.63,162.0,35.97,VT,25,4,4,Blank (missing data),Blank (missing data)
C40702,14,2023-07-13,53777,2918525,Childrens,1,8.95,8.95,36.0,8.99,VT,25,4,4,Blank (missing data),Blank (missing data)
C40037,14,2023-07-14,53789,2942057,Women's Apparel,1,24.16,24.16,108.0,108.0,CA,38,12,4,5 Very Satisfied,4 Somewhat Satisfied
C40037,12,2023-07-29,85800,2963507,Footwear,1,32.52,32.52,144.0,94.5,CA,38,12,4,5 Very Satisfied,4 Somewhat Satisfied
C40037,12,2023-07-29,85800,2942446,Footwear,1,28.05,28.05,132.0,94.5,CA,38,12,4,5 Very Satisfied,4 Somewhat Satisfied
C42435,14,2023-07-14,53790,2923859,Men's Apparel,1,22.24,22.24,94.5,81.17,VT,40,1,0,Blank (missing data),Blank (missing data)
C42435,14,2023-07-14,53790,2938906,Women's Apparel,1,24.93,24.93,108.0,92.75,VT,40,1,0,Blank (missing data),Blank (missing data)
C41120,14,2023-07-14,53797,2951606,Women's Apparel,1,27.79,27.79,108.0,108.0,MA,59,3,5,Blank (missing data),Blank (missing data)
C41120,14,2023-07-14,53798,2938905,Women's Apparel,1,24.93,24.93,108.0,108.0,MA,59,3,5,Blank (missing data),Blank (missing data)
C41120,12,2023-03-18,77571,2930074,Accessories,1,10.79,10.79,48.0,48.0,MA,59,3,5,Blank (missing data),Blank (missing data)
C41120,13,2023-11-18,77571,2966879,Footwear,1,26.01,26.01,132.0,92.4,MA,59,3,5,Blank (missing data),Blank (missing data)
C40325,14,2023-07-15,53831,2938812,Women's Apparel,1,26.48,26.48,108.0,108.0,VT,27,2,3,Blank (missing data),Blank (missing data)
C40325,14,2023-09-23,56209,2934337,Accessories,1,11.33,11.33,50.0,7.0,VT,27,2,3,Blank (missing data),Blank (missing data)
C40325,14,2023-09-23,56209,2947936,Accessories,1,11.75,11.75,48.0,20.0,VT,27,2,3,Blank (missing data),Blank (missing data)
C40325,13,2023-07-15,72729,2932509,Accessories,1,10.93,10.93,50.0,42.94,VT,27,2,3,Blank (missing data),Blank (missing data)
C40325,12,2023-08-12,86672,2956808,Women's Apparel,1,20.9,20.9,108.0,84.33,VT,27,2,3,Blank (missing data),Blank (missing data)
C40325,12,2023-08-12,86672,2956617,Women's Apparel,1,21.53,21.53,99.0,89.1,VT,27,2,3,Blank (missing data),Blank (missing data)
C40325,12,2023-08-12,86672,2963696,Footwear,1,30.87,30.87,144.0,112.44,VT,27,2,3,Blank (missing data),Blank (missing data)
C42483,14,2023-07-15,53836,2929243,Men's Apparel,1,18.97,18.97,84.0,21.86,CT,62,5,0,Blank (missing data),Blank (missing data)
C42483,12,2023-12-28,95775,2971514,Men's Apparel,1,23.01,23.01,101.5,63.35,CT,62,5,0,Blank (missing data),Blank (missing data)
C41054,14,2023-07-17,53924,2942049,Women's Apparel,1,25.27,25.27,108.0,91.8,MA,27,9,0,Blank (missing data),Blank (missing data)
C41054,14,2023-07-17,53924,2936440,Women's Apparel,1,23.56,23.56,108.0,36.31,MA,27,9,0,Blank (missing data),Blank (missing data)
C41054,14,2023-07-17,53924,2942955,Women's Apparel,1,25.36,25.36,108.0,91.8,MA,27,9,0,Blank (missing data),Blank (missing data)
C41054,14,2023-07-17,53924,2946077,Childrens,1,9.3,9.3,40.5,14.13,MA,27,9,0,Blank (missing data),Blank (missing data)
